,VIXCLS,VIXCLS (ln diff),WILL5000PR,WILL5000PR (ln diff),BAMLC0A4CBBBEY,BAMLC0A4CBBBEY (ln diff),DCOILBRENTEU,DCOILBRENTEU (ln diff),WILLREITIND,WILLREITIND (ln diff)
200,17.42,-0.05473169319058302,20833.64,0.008654656886006862,4.11,0.0073260400920729385,52.13,0.009056811112320151,8685.95,0.008244856994792826
201,17.08,-0.019710783063933146,20852.55,0.0009072549588751144,4.07,-0.009780029053639616,52.08,-0.0009596008797010391,8673.15,-0.0014747311000942176
202,16.17,-0.05475051477140802,20869.82,0.0008278533068146743,4.06,-0.0024600258408624676,50.95,-0.021936238231579974,8731.17,0.006667334883731613
203,17.67,0.0887106127425894,20717.86,-0.007307966027536139,4.09,0.007361996441069163,48.94,-0.04024970165420827,8659.7,-0.008219301548145097
204,18.03,0.02016875088362058,20605.11,-0.00545702691746186,4.07,-0.004901970600206695,48.25,-0.014199230229530624,8589.59,-0.008129075003417086
205,16.05,-0.11632818763920083,20921.12,0.01522007176194684,4.07,0.0,47.87,-0.007906824380577326,8713.79,0.014355823315524319
206,15.05,-0.06433085838113994,20999.22,0.003726119127920313,4.04,-0.007398307481444988,48.96,0.02251463479965299,8776.82,0.0072073269993246925
207,14.98,-0.004662013105811713,21009.41,0.0004851384203607978,3.98,-0.014962872676712369,47.51,-0.03006342300524034,8907.67,0.014798548103039266
208,15.75,0.05012438718256895,20984.74,-0.0011749256902682248,4.01,0.007509422022131451,46.93,-0.012283085392503779,8901.18,-0.0007288511371932316
209,16.7,0.058568354151067314,20840.04,-0.00691937063743886,4.0,-0.0024968801985871814,46.72,-0.004484791286354817,8868.25,-0.0037063696131056645
210,14.45,-0.1447143048642685,21163.58,0.015405643556004378,4.0,0.0,46.59,-0.0027864126912660048,8943.02,0.008395857141408669
211,14.46,0.0006918021721777912,21388.15,0.010555250515240644,4.03,0.00747201483870108,46.3,-0.006243964736517338,8840.44,-0.011536690581007036
212,15.29,0.05581280321035198,21344.75,-0.002031222543841693,3.99,-0.009975145056819512,46.57,0.005814595902097874,8839.86,-6.560974646419027e-05
213,15.43,0.009114646434098539,21264.98,-0.0037442196039503273,3.97,-0.005025136202672975,45.54,-0.02236549635869256,8852.16,0.001390457616677665
214,14.33,-0.07395842453498869,21547.18,0.013183361325788567,4.0,0.007528266420791407,47.6,0.04424170060178101,8853.94,0.0002010606520901348
215,14.61,0.01935098392252721,21516.99,-0.0014020938959600215,3.97,-0.007528266420791407,48.04,0.009201235974408473,8848.89,-0.000570530264029756
216,15.07,0.030999786875796076,21420.58,-0.00449071347172314,3.96,-0.002522069432709939,48.0,-0.0008329863038918361,8755.31,-0.01063165397576249
217,14.15,-0.06299138854915709,21663.67,0.011284521819149518,4.02,0.01503787736454032,47.91,-0.0018767600128604123,8941.41,0.021032921420985673
218,14.54,0.02718884801612642,21722.98,0.0027340224213929787,4.07,0.012361096823574114,48.0,0.0018767600128604123,8844.33,-0.010916719138126751
219,15.51,0.06458150508307403,21652.98,-0.0032275970730353265,4.06,-0.0024600258408624676,46.96,-0.021904835388049992,8808.25,-0.004087793426405639
220,15.05,-0.03010698599356232,21631.32,-0.0010008248629631566,4.07,0.0024600258408624676,47.19,0.004885830218455123,8842.43,0.0038729434474031876
221,14.33,-0.04902274935480433,21626.38,-0.00022839864447199432,4.09,0.004901970600206695,46.09,-0.0235859990058791,8579.83,-0.030147625969137337
222,16.52,0.1422165262527515,21411.78,-0.00997262794476761,4.1,0.0024420036555516944,45.38,-0.015524527380721409,8438.29,-0.01663441833846946
223,15.29,-0.07737274815186135,21446.62,0.0016258193341016636,4.11,0.0024360547978812264,46.44,0.02308967747799473,8534.82,0.011374584947786204
224,16.06,0.049132688577644856,21368.11,-0.00366743352098986,4.12,0.002430134853291799,44.98,-0.031943210298520874,8549.84,0.0017583029301935227
225,18.37,0.13438719070841865,21059.76,-0.014535513049597881,4.19,0.016847570572611437,44.98,0.0,8495.64,-0.006359478602806945
226,20.08,0.08900539559649401,20834.2,-0.010768243420507417,4.2,0.0023837913552762213,41.98,-0.06902463213868293,8395.08,-0.011907270754537791
227,18.16,-0.100502921650381,21124.09,0.013818228183332337,4.18,-0.004773278752657761,40.28,-0.041338246542125034,8484.84,0.010635221736336575
228,18.84,0.03676089597506982,21089.76,-0.001626480767244587,4.18,0.0,41.28,0.024523053322945465,8488.81,0.00046778389708634904
229,16.85,-0.11163161234984642,21423.61,0.015705970274551007,4.2,0.004773278752657761,41.45,0.00410976040799671,8572.71,0.009835076393420294
230,16.99,0.008274278885469943,21400.0,-0.001102662871824478,4.18,-0.004773278752657761,42.22,0.01840616083887081,8609.19,0.004246335366325127
231,15.47,-0.09372227109886566,21481.19,0.0037867464507534976,4.17,-0.0023952107259548328,42.49,0.006374711706545799,8707.86,0.0113958287135425
232,15.62,0.009649479826564722,21466.51,-0.0006836221996380232,4.16,-0.0024009615375382154,43.7,0.02807934797482403,8722.6,0.001691292543469558
233,15.93,0.019651979510417306,21505.14,0.0017979300495145623,4.18,0.004796172263493048,44.38,0.015440815402903318,8676.02,-0.005354460444367604
234,15.19,-0.04756680731427565,21517.31,0.0005657511519974179,4.16,-0.004796172263493048,43.56,-0.018649619439687903,8721.76,0.005258154245613156
235,,,,,4.17,0.0024009615375382154,43.55,-0.00022959476624828667,,
236,15.12,,21538.35,,4.17,0.0,43.07,-0.01108300423249231,8798.95,
237,16.13,0.06466252138573036,21439.35,-0.004607048544027492,4.17,0.0,43.73,0.015207666358809657,8723.79,-0.008578619660525533
238,14.67,-0.0948762999822268,21653.81,0.00995340191096794,4.18,0.0023952107259548328,42.97,-0.017532167637925422,8849.1,0.014261982410468832
239,15.91,0.08114325019480484,21419.13,-0.010896972541573291,4.18,0.0,41.92,-0.024739157774116727,8658.3,-0.021797360479165917
240,18.11,0.1295164295456268,21097.32,-0.015138429751219817,4.17,-0.0023952107259548328,42.0,0.0019065782705816048,8522.97,-0.015753526807538165
241,14.81,-0.20116164361561495,21501.73,0.018987378815729983,4.17,0.0,41.44,-0.013423020332140823,8700.82,0.020652402445977103
242,15.84,0.06723575810657234,21330.01,-0.008018395706349324,4.12,-0.012062872449275064,39.69,-0.0431473311562538,8675.55,-0.0029085496930179033
243,17.6,0.10536051565782678,21192.95,-0.006446422104319893,4.15,0.007255170881171891,39.44,-0.0063187370605390925,8674.46,-0.0001256483427312105
244,19.61,0.1081407381641486,21022.75,-0.008063394527422219,4.27,0.02850549299792604,39.04,-0.010193768189542762,8614.56,-0.006929281089890438
245,19.34,-0.013864150183106716,21071.59,0.0023205030375041957,4.23,-0.009411834182346368,38.65,-0.010039986511460874,8544.93,-0.008115670358041172
246,24.39,0.23199772220268056,20659.59,-0.01974606932891554,4.21,-0.004739345363896641,36.99,-0.04389916918906822,8548.82,0.00045513711937417156
247,22.73,-0.07048757436337683,20724.2,0.0031224811693189025,4.25,0.009456335242035374,36.51,-0.01306141017681739,8589.5,0.004747265356090935
248,20.95,-0.0815469914963054,20951.78,0.010921507406802533,4.23,-0.004716989878138733,37.66,0.031012327561460662,8686.55,0.011235325309138844
249,17.86,-0.1595750709197934,21256.03,0.014417012863347622,4.27,0.009411834182346368,36.96,-0.018762276455522642,8851.87,0.018852883740782644
250,18.94,0.05871251230957908,20949.75,-0.014513906699997747,4.23,-0.009411834182346368,36.29,-0.018294025548504678,8810.29,-0.004708379588338474
251,20.7,0.08885761251339108,20592.93,-0.017178900118612006,4.33,0.0233655489562119,36.76,0.012868076262507522,8701.8,-0.012390455733823913
252,18.7,-0.1016101764107824,20746.47,0.00742829871854056,4.37,0.009195467093100262,35.34,-0.03939483059593574,8736.76,0.004009510743461675
253,16.6,-0.11912082849804317,20925.01,0.00856898255002747,4.39,0.004566217979581122,35.26,-0.0022662899218266475,8762.96,0.0029943358609010318
254,15.57,-0.0640567095165907,21192.35,0.01269517322699798,4.36,-0.006857169726136814,35.79,0.014919347808210581,8859.34,0.010938522326508604
255,15.74,0.01085925714335012,21166.92,-0.0012006818368242023,4.35,-0.002296212260350483,37.22,0.039177726436170346,8859.5,1.8059872994413695e-05
256,,,,,4.36,0.002296212260350483,,,,
257,16.91,,21115.89,,4.39,0.006857169726136814,37.08,,8910.14,
258,16.08,-0.05032889915966887,21333.15,0.010236363276781901,4.4,0.0022753138371356396,36.85,-0.006222122062308877,9009.94,0.011138458288938224
259,17.29,0.07255203594437898,21175.07,-0.007437654586858855,4.39,-0.0022753138371356396,35.65,-0.03310647177504045,8975.72,-0.0038052583327043976
260,18.21,0.05184259404431746,20979.51,-0.009278299199111828,,,36.61,0.026572280271839777,8893.51,-0.0092013567484166
261,,,,,4.38,,,,,
262,20.7,,20654.54,,4.44,0.013605652055778794,36.28,,8775.79,
263,19.34,-0.0679582102461751,20697.27,0.002066657551800688,4.43,-0.002254792387089255,35.56,-0.020045214601231987,8954.26,0.020132602909328057
264,20.59,0.06263003101455,20422.27,-0.0133758354337985,4.42,-0.0022598879674375905,33.89,-0.04810142502674397,8912.71,-0.00465104882379741
265,24.99,0.1936702238071626,19931.34,-0.024332604793944057,,,33.57,-0.009487174627016426,8754.46,-0.01791506308012991
266,27.01,0.07773142295766355,19706.8,-0.011329613439329478,4.4,,31.67,-0.0582629504413954,8630.53,-0.014257367912209773
267,24.3,-0.1057308174580216,19708.7,9.640877327221631e-05,4.4,0.0,30.14,-0.04951666735219895,8683.27,0.006092268955812941
268,22.47,-0.07829526414926491,19836.45,0.006460991772886615,4.35,-0.011428695823622936,29.14,-0.033741392431290596,8621.7,-0.007115904830250486
269,25.22,0.11545624433953572,19329.05,-0.025912008787010166,4.35,0.0,28.58,-0.019404628265337287,8507.45,-0.013340030799941616
270,23.95,-0.05166900667984953,19636.62,0.015787044748165613,4.34,-0.0023014969882790837,28.84,0.00905613991502685,8483.74,-0.0027908598973436227
271,27.02,0.12060900867512858,19221.58,-0.021362584157332165,4.36,0.004597709248629567,28.8,-0.0013879252748481008,8426.79,-0.006735473731714237
272,,,,,4.35,-0.002296212260350483,27.36,-0.05129329438755059,,
273,26.05,,19199.16,,4.33,-0.004608303086194088,27.36,0.0,8481.85,
274,27.59,0.0574356200298185,18988.96,-0.01100877041831616,4.39,0.013761685072681384,26.01,-0.05060101329378952,8232.49,-0.029840065817854367
275,26.69,-0.033164424812761606,19072.64,0.004397089708533031,4.39,0.0,27.59,0.05897230876863446,8286.09,0.0064896847208455455
276,22.34,-0.17791016977537844,19473.77,0.020813584500638527,4.39,0.0,30.46,0.09896095923782111,8505.21,0.026100711610377303
277,24.15,0.07790558645752732,19151.57,-0.01668373526720579,4.41,0.004545462371674747,29.82,-0.021235038130423156,8449.96,-0.00651720927095667
278,22.5,-0.07076907088820761,19446.37,0.015275723655392426,4.46,0.011274076573217995,30.94,0.03687053580832744,8633.25,0.021459319851077296
279,23.11,0.026750115075915293,19228.29,-0.011277788165905633,4.48,0.0044742803949211485,31.83,0.02835939614908156,8456.68,-0.020664365873953372
280,22.42,-0.030312006642275513,19318.78,0.004695047702773181,4.49,0.0022296553272691533,33.01,0.036401304571100024,8378.51,-0.009286567218198982
281,20.2,-0.10427081323685483,19812.47,0.025233857648183644,4.48,-0.0022296553272691533,33.14,0.003930466133315491,8542.34,0.01936488056290031
282,19.98,-0.010950831186751664,19800.5,-0.0006043475338675108,4.47,-0.002234637801416417,32.45,-0.021040568848317953,8548.89,0.0007664750074347637
283,21.98,0.09540117575506768,19416.05,-0.01960714629020366,4.48,0.002234637801416417,30.98,-0.04635860816137649,8454.27,-0.011129810780364124
284,21.65,-0.01512749452697637,19509.4,0.004796357085659508,4.48,0.0,32.38,0.04419911326076642,8516.02,0.0072774563699447015
285,21.84,0.008737696428205322,19552.02,0.0021822051995599168,4.44,-0.008968669982760247,32.76,0.011667310735379743,8517.69,0.00019608177024821316
286,23.38,0.06813780516721835,19164.19,-0.020035172507313348,4.44,0.0,32.35,-0.012594238037959116,8357.4,-0.01899780337925172
287,26.0,0.10621558197755965,18880.88,-0.014893663593978701,4.48,0.008968669982760247,31.64,-0.02219187804745637,8126.01,-0.028077345757356653
288,26.54,0.020556490882579492,18852.51,-0.0015037082724713713,4.43,-0.011223462369849502,30.15,-0.04823721972625883,7971.79,-0.01916096837665293
289,26.29,-0.00946439016227174,18853.86,7.160593823130057e-05,4.46,0.006749181974928353,29.64,-0.017060122745308437,8027.69,0.0069877555345936315
290,28.14,0.06800341294445333,18622.23,-0.012361639093612098,4.45,-0.0022446698538238774,28.82,-0.02805520985651011,7901.08,-0.01589735635055689
291,25.4,-0.10244287766175253,18984.37,0.019259980667683863,4.44,-0.002249719734015221,31.8,0.09839669921475513,7984.26,0.010472644619259341
292,,,,,4.4,-0.009049835519918004,,,,
293,24.11,,19312.92,,4.44,0.009049835519918004,31.09,,8129.87,
294,22.31,-0.07759168374863856,19630.0,0.016284706294065643,4.44,0.0,33.21,0.06596481131799292,8202.7,0.008918435094008359
295,21.64,-0.030491554466160142,19547.21,-0.004226443038620076,4.45,0.002249719734015221,33.2,-0.00030115946621211975,8278.83,0.009238285698961235
296,20.53,-0.05265622294743855,19552.29,0.000259849871664386,4.53,0.017817843316793924,31.66,-0.04749582146957687,8332.15,0.006419872052193298
297,19.38,-0.05764562456822242,19829.85,0.014095963085161145,4.52,-0.0022099456508029025,33.59,0.05917434917133502,8423.14,0.010861154234317993
298,20.98,0.07932799650553113,19592.91,-0.012020612105757777,4.53,0.0022099456508029025,31.9,-0.05162239383340239,8402.11,-0.0024998155690418855
299,20.72,-0.012470185576868964,19687.48,0.004815134611503069,4.54,0.002205072558313814,31.5,-0.012618463959211734,8385.92,-0.001928755788384251
300,19.11,-0.08088765913910034,19908.96,0.011186980941726432,4.47,-0.01553860342777913,32.83,0.0413551856819141,8552.2,0.019634450797635594
301,19.81,0.03597510245827751,19892.29,-0.0008376621827075326,4.48,0.002234637801416417,35.76,0.08548721879181187,8505.42,-0.005484952447075031
302,20.55,0.03667408023178442,19749.65,-0.007196449800224158,4.47,-0.002234637801416417,35.92,0.004464293128685792,8474.47,-0.0036454929067435415
303,17.7,-0.14929630136246042,20216.9,0.02338311861654674,4.45,-0.004484312447328609,35.73,-0.005303571398680429,8726.7,0.02932917707820515
304,17.09,-0.03507114245228404,20321.16,0.005143819407413375,4.45,0.0,36.38,0.01802850105465792,8802.07,0.008599629579240542
305,16.7,-0.023084777704789783,20412.78,0.00449846759254946,4.41,-0.009029406719394117,35.75,-0.017468903949959813,8833.9,0.0036096721145888466
306,16.86,0.009535233150999911,20485.75,0.0035683471962375535,4.45,0.009029406719394117,37.61,0.05071970334222842,8842.57,0.0009809651695444899
307,17.35,0.028648553819158984,20524.38,0.0018839253338320816,4.35,-0.02272825107755616,39.02,0.03680436271272036,8870.06,0.0031040022934814004
308,18.67,0.07332545116076306,20267.18,-0.012610618887086034,4.39,0.009153381986487297,39.16,0.0035814824673443546,8775.55,-0.010712115222485608
309,18.34,-0.017833490725312817,20367.2,0.004922934815347446,4.37,-0.004566217979581122,40.26,0.02770260254933543,8818.61,0.0048948157767849665
310,18.05,-0.015938782049428557,20347.67,-0.0009593547270512204,4.33,-0.009195467093100262,38.63,-0.04132924353345535,8776.65,-0.0047694753634530684
311,16.5,-0.08978530387235528,20691.2,0.016742080090017097,4.34,0.002306806097915004,39.41,0.01999041452872241,8983.36,0.023279191278849254
312,16.92,0.0251359732715426,20658.65,-0.0015743712116638164,4.32,-0.004618945856294632,38.06,-0.03485572933890868,8982.1,-0.00014026916116449684
313,16.84,-0.004739345363896863,20595.97,-0.0030386923079372963,4.26,-0.013986241974739855,37.49,-0.015089631120182911,8990.75,0.0009625630512548611
314,14.99,-0.11637369669967423,20725.0,0.0062452754320379,4.28,0.00468384931242638,38.38,0.023462259831733334,9091.66,0.011161238745836854
315,14.44,-0.037381178649826374,20883.84,0.007634953130045474,4.28,0.0,39.29,0.02343354299081435,9228.15,0.014901085277331916
316,14.02,-0.029517251858235838,20981.69,0.004674498480067513,4.28,0.0,39.26,-0.000763844722053264,9184.26,-0.0047674457748438925
317,13.79,-0.016541189801233536,20999.86,0.0008656184030630953,4.22,-0.014117881545784972,39.91,0.01642073021232715,9093.42,-0.009940074227493767
318,14.17,0.02718336189737869,20984.99,-0.0007083507799485744,4.2,-0.004750602758597733,40.54,0.015662221963211653,9088.23,-0.00057090529637982
319,14.94,0.05291512600208215,20821.32,-0.007829958501124779,4.16,-0.00956945101615081,38.84,-0.042838497600729664,9031.64,-0.0062462019858102735
320,14.74,-0.01347729294348099,20819.48,-8.837486317325727e-05,4.1,-0.014528100562909874,38.33,-0.01321776403066055,9032.38,8.193082164709153e-05
321,,,,,4.04,-0.014742281737203378,,,,
322,15.24,,20833.82,,4.06,0.00493828164058252,38.33,,9115.89,
323,13.82,-0.09780673191897638,21050.24,0.01033433368716885,4.05,-0.0024660924951933616,36.75,-0.04209465373361798,9319.43,0.022082423414225616
324,13.56,-0.018992535827274448,21132.2,0.003885982088224438,3.99,-0.01492565021667569,36.75,0.0,9295.88,-0.0025301767806737985
325,13.95,0.02835522575512517,21107.18,-0.001184676618180447,4.01,0.005000010416705614,36.75,0.0,9356.11,0.0064583145657302055
326,13.1,-0.06286727806026882,21229.44,0.005775630641338125,,,36.42,-0.009020151359383721,9347.22,-0.0009506329268109681
327,14.12,0.07498000185799025,21147.72,-0.003856799337098593,4.0,,36.05,-0.010211210568503937,9333.17,-0.0015042515332197581
328,15.42,0.08807313607008727,20936.33,-0.01004617083596493,3.94,-0.015113637810048042,35.88,-0.004726826540362605,9269.78,-0.006815074528157439
329,14.09,-0.09020004222459432,21155.43,0.0104106827025916,3.93,-0.0025412974286727064,37.77,0.05133509953377002,9290.66,0.002249947609898939
330,16.16,0.13707372718236055,20902.7,-0.01201827289971824,3.86,-0.017972242404430405,37.15,-0.01655136556059711,9229.4,-0.006615553451009504
331,15.36,-0.05077232537342358,20968.29,0.003132959294706694,3.87,0.0025873235649509496,40.71,0.09150999135111926,9285.53,0.006063233504841392
332,16.26,0.05694137640013874,20911.82,-0.002696747177738601,3.84,-0.00778214044205483,41.58,0.02114551991497926,9252.86,-0.003524581565145013
